WELL_NAME,DATE,_merge
233.0,2022-01-25,left_only
233.0,2022-01-26,left_only
233.0,2022-01-27,left_only
233.0,2022-01-28,left_only
233.0,2022-01-29,left_only
233.0,2022-01-30,left_only
233.0,2022-01-31,left_only
233.0,2022-02-01,left_only
233.0,2022-02-02,left_only
233.0,2022-02-03,left_only
233.0,2022-02-04,left_only
233.0,2022-02-05,left_only
233.0,2022-02-06,left_only
233.0,2022-02-07,left_only
233.0,2022-02-08,left_only
233.0,2022-02-09,left_only
233.0,2022-02-10,left_only
233.0,2022-02-11,left_only
233.0,2022-02-12,left_only
233.0,2022-02-13,left_only
233.0,2022-02-14,left_only
233.0,2022-02-15,left_only
233.0,2022-02-16,left_only
233.0,2022-02-17,left_only
233.0,2022-02-18,left_only
233.0,2022-02-19,left_only
233.0,2022-02-20,left_only
233.0,2022-02-21,left_only
233.0,2022-02-22,left_only
233.0,2022-02-23,left_only
233.0,2022-02-24,left_only
233.0,2022-02-25,left_only
233.0,2022-02-26,left_only
233.0,2022-02-27,left_only
233.0,2022-02-28,left_only
233.0,2022-03-01,left_only
233.0,2022-03-02,left_only
233.0,2022-03-03,left_only
233.0,2022-03-04,left_only
233.0,2022-03-05,left_only
233.0,2022-03-06,left_only
233.0,2022-03-07,left_only
233.0,2022-03-08,left_only
233.0,2022-03-09,left_only
233.0,2022-03-10,left_only
233.0,2022-03-11,left_only
233.0,2022-03-12,left_only
233.0,2022-03-13,left_only
233.0,2022-03-14,left_only
233.0,2022-03-15,left_only
233.0,2022-03-16,left_only
233.0,2022-03-17,left_only
233.0,2022-03-18,left_only
233.0,2022-03-19,left_only
233.0,2022-03-20,left_only
233.0,2022-03-21,left_only
233.0,2022-03-22,left_only
233.0,2022-03-23,left_only
233.0,2022-03-24,left_only
233.0,2022-03-25,left_only
233.0,2022-03-26,left_only
233.0,2022-03-27,left_only
233.0,2022-03-28,left_only
233.0,2022-03-29,left_only
233.0,2022-03-30,left_only
233.0,2022-03-31,left_only
233.0,2022-04-01,left_only
233.0,2022-04-02,left_only
233.0,2022-04-03,left_only
233.0,2022-04-04,left_only
233.0,2022-04-05,left_only
233.0,2022-04-06,left_only
233.0,2022-04-07,left_only
233.0,2022-04-08,left_only
233.0,2022-04-09,left_only
233.0,2022-04-10,left_only
233.0,2022-04-11,left_only
233.0,2022-04-12,left_only
233.0,2022-04-13,left_only
233.0,2022-04-14,left_only
233.0,2022-04-15,left_only
233.0,2022-04-16,left_only
233.0,2022-04-17,left_only
233.0,2022-04-18,left_only
233.0,2022-04-19,left_only
233.0,2022-04-20,left_only
233.0,2022-04-21,left_only
233.0,2022-04-22,left_only
233.0,2022-04-23,left_only
233.0,2022-04-24,left_only
233.0,2022-04-25,left_only
233.0,2022-04-26,left_only
233.0,2022-04-27,left_only
233.0,2022-04-28,left_only
233.0,2022-04-29,left_only
233.0,2022-04-30,left_only
233.0,2022-05-01,left_only
233.0,2022-05-02,left_only
233.0,2022-05-03,left_only
233.0,2022-05-04,left_only
233.0,2022-05-05,left_only
233.0,2022-05-06,left_only
233.0,2022-05-07,left_only
233.0,2022-05-08,left_only
233.0,2022-05-09,left_only
233.0,2022-05-10,left_only
233.0,2022-05-11,left_only
233.0,2022-05-12,left_only
233.0,2022-05-13,left_only
233.0,2022-05-14,left_only
233.0,2022-05-15,left_only
233.0,2022-05-16,left_only
233.0,2022-05-17,left_only
233.0,2022-05-18,left_only
233.0,2022-05-19,left_only
233.0,2022-05-20,left_only
233.0,2022-05-21,left_only
233.0,2022-05-22,left_only
233.0,2022-05-23,left_only
233.0,2022-05-24,left_only
233.0,2022-05-25,left_only
233.0,2022-05-26,left_only
233.0,2022-05-27,left_only
233.0,2022-05-28,left_only
233.0,2022-05-29,left_only
233.0,2022-05-30,left_only
234.0,2020-08-10,left_only
234.0,2020-08-11,left_only
234.0,2020-08-12,left_only
234.0,2020-08-13,left_only
234.0,2020-08-14,left_only
234.0,2020-08-15,left_only
234.0,2020-08-16,left_only
234.0,2020-08-17,left_only
234.0,2020-08-18,left_only
234.0,2020-08-19,left_only
234.0,2020-08-20,left_only
234.0,2020-08-21,left_only
234.0,2020-08-22,left_only
234.0,2020-08-23,left_only
234.0,2020-08-24,left_only
234.0,2020-08-25,left_only
234.0,2020-08-26,left_only
234.0,2020-08-27,left_only
234.0,2020-08-28,left_only
234.0,2020-08-29,left_only
234.0,2020-08-30,left_only
234.0,2020-08-31,left_only
234.0,2020-09-01,left_only
234.0,2020-09-02,left_only
234.0,2020-09-03,left_only
234.0,2020-09-04,left_only
234.0,2020-09-05,left_only
234.0,2020-09-06,left_only
234.0,2020-09-07,left_only
234.0,2020-09-08,left_only
234.0,2020-09-09,left_only
234.0,2020-09-10,left_only
234.0,2020-09-11,left_only
234.0,2020-09-12,left_only
234.0,2020-09-13,left_only
234.0,2020-09-14,left_only
234.0,2020-09-15,left_only
234.0,2020-09-16,left_only
234.0,2020-09-17,left_only
234.0,2020-09-18,left_only
234.0,2020-09-19,left_only
234.0,2020-09-20,left_only
234.0,2020-09-21,left_only
234.0,2020-09-22,left_only
234.0,2020-09-23,left_only
234.0,2020-09-24,left_only
234.0,2020-09-25,left_only
234.0,2020-09-26,left_only
234.0,2020-09-27,left_only
234.0,2020-09-28,left_only
234.0,2020-09-29,left_only
234.0,2020-09-30,left_only
234.0,2020-10-01,left_only
234.0,2020-10-02,left_only
234.0,2020-10-03,left_only
234.0,2020-10-04,left_only
234.0,2020-10-05,left_only
234.0,2020-10-06,left_only
234.0,2020-10-07,left_only
234.0,2020-10-08,left_only
234.0,2020-10-09,left_only
234.0,2020-10-10,left_only
234.0,2020-10-11,left_only
234.0,2020-10-12,left_only
234.0,2020-10-13,left_only
234.0,2020-10-14,left_only
234.0,2020-10-15,left_only
234.0,2020-10-16,left_only
234.0,2020-10-17,left_only
234.0,2020-10-18,left_only
234.0,2020-10-19,left_only
234.0,2020-10-20,left_only
234.0,2020-10-21,left_only
234.0,2020-10-22,left_only
234.0,2020-10-23,left_only
234.0,2020-10-24,left_only
234.0,2020-10-25,left_only
234.0,2020-10-26,left_only
234.0,2020-10-27,left_only
234.0,2020-10-28,left_only
234.0,2020-10-29,left_only
234.0,2020-10-30,left_only
234.0,2020-10-31,left_only
234.0,2020-11-01,left_only
234.0,2020-11-02,left_only
234.0,2020-11-03,left_only
234.0,2020-11-04,left_only
234.0,2020-11-05,left_only
234.0,2020-11-06,left_only
234.0,2020-11-07,left_only
234.0,2020-11-08,left_only
234.0,2020-11-09,left_only
234.0,2020-11-10,left_only
234.0,2020-11-11,left_only
234.0,2020-11-12,left_only
234.0,2020-11-13,left_only
234.0,2020-11-14,left_only
234.0,2020-11-15,left_only
234.0,2020-11-16,left_only
234.0,2020-11-17,left_only
234.0,2020-11-18,left_only
234.0,2020-11-19,left_only
234.0,2020-11-20,left_only
234.0,2020-11-21,left_only
234.0,2020-11-22,left_only
234.0,2020-11-23,left_only
234.0,2020-11-24,left_only
234.0,2020-11-25,left_only
234.0,2020-11-26,left_only
234.0,2020-11-27,left_only
234.0,2020-11-28,left_only
234.0,2020-11-29,left_only
234.0,2020-11-30,left_only
234.0,2020-12-01,left_only
234.0,2020-12-02,left_only
234.0,2020-12-03,left_only
234.0,2020-12-04,left_only
234.0,2020-12-05,left_only
234.0,2020-12-06,left_only
234.0,2020-12-07,left_only
234.0,2020-12-08,left_only
234.0,2020-12-09,left_only
234.0,2020-12-10,left_only
234.0,2020-12-11,left_only
234.0,2020-12-12,left_only
234.0,2020-12-13,left_only
234.0,2020-12-14,left_only
234.0,2020-12-15,left_only
234.0,2020-12-16,left_only
234.0,2020-12-17,left_only
234.0,2020-12-18,left_only
234.0,2020-12-19,left_only
234.0,2020-12-20,left_only
234.0,2020-12-21,left_only
234.0,2020-12-22,left_only
234.0,2020-12-23,left_only
234.0,2020-12-24,left_only
234.0,2020-12-25,left_only
234.0,2020-12-26,left_only
234.0,2020-12-27,left_only
234.0,2020-12-28,left_only
234.0,2020-12-29,left_only
234.0,2020-12-30,left_only
234.0,2020-12-31,left_only
234.0,2021-01-01,left_only
234.0,2021-01-02,left_only
234.0,2021-01-03,left_only
234.0,2021-01-04,left_only
234.0,2021-01-05,left_only
234.0,2021-01-06,left_only
234.0,2021-01-07,left_only
234.0,2021-01-08,left_only
234.0,2021-01-09,left_only
234.0,2021-01-10,left_only
234.0,2021-01-11,left_only
234.0,2021-01-12,left_only
234.0,2021-01-13,left_only
234.0,2021-01-14,left_only
234.0,2021-01-15,left_only
234.0,2021-01-16,left_only
234.0,2021-01-17,left_only
234.0,2021-01-18,left_only
234.0,2021-01-19,left_only
234.0,2021-01-20,left_only
234.0,2021-01-21,left_only
234.0,2021-01-22,left_only
234.0,2021-01-23,left_only
234.0,2021-01-24,left_only
234.0,2021-01-25,left_only
234.0,2021-01-26,left_only
234.0,2021-01-27,left_only
234.0,2021-01-28,left_only
234.0,2021-01-29,left_only
234.0,2021-01-30,left_only
234.0,2021-01-31,left_only
234.0,2021-02-01,left_only
234.0,2021-02-02,left_only
234.0,2021-02-03,left_only
234.0,2021-02-04,left_only
234.0,2021-02-05,left_only
234.0,2021-02-06,left_only
234.0,2021-02-07,left_only
234.0,2021-02-08,left_only
234.0,2021-02-09,left_only
234.0,2021-02-10,left_only
234.0,2021-02-11,left_only
234.0,2021-02-12,left_only
234.0,2021-02-13,left_only
234.0,2021-02-14,left_only
234.0,2021-02-15,left_only
234.0,2021-02-16,left_only
234.0,2021-02-17,left_only
234.0,2021-02-18,left_only
234.0,2021-02-19,left_only
234.0,2021-02-20,left_only
234.0,2021-02-21,left_only
234.0,2021-02-22,left_only
234.0,2021-02-23,left_only
234.0,2021-02-24,left_only
234.0,2021-02-25,left_only
234.0,2021-02-26,left_only
234.0,2021-02-27,left_only
234.0,2021-02-28,left_only
234.0,2021-03-01,left_only
234.0,2021-03-02,left_only
234.0,2021-03-03,left_only
234.0,2021-03-04,left_only
234.0,2021-03-05,left_only
234.0,2021-03-06,left_only
234.0,2021-03-07,left_only
234.0,2021-03-08,left_only
234.0,2021-03-09,left_only
234.0,2021-03-10,left_only
234.0,2021-03-11,left_only
234.0,2021-03-12,left_only
234.0,2021-03-13,left_only
234.0,2021-03-14,left_only
234.0,2021-03-15,left_only
234.0,2021-03-16,left_only
234.0,2021-03-17,left_only
234.0,2021-03-18,left_only
234.0,2021-03-19,left_only
234.0,2021-03-20,left_only
234.0,2021-03-21,left_only
234.0,2021-03-22,left_only
234.0,2021-03-23,left_only
234.0,2021-03-24,left_only
234.0,2021-03-25,left_only
234.0,2021-03-26,left_only
234.0,2021-03-27,left_only
234.0,2021-03-28,left_only
234.0,2021-03-29,left_only
234.0,2021-03-30,left_only
234.0,2021-03-31,left_only
234.0,2021-04-01,left_only
234.0,2021-04-02,left_only
234.0,2021-04-03,left_only
234.0,2021-04-04,left_only
234.0,2021-04-05,left_only
234.0,2021-04-06,left_only
234.0,2021-04-07,left_only
234.0,2021-04-08,left_only
234.0,2021-04-09,left_only
234.0,2021-04-10,left_only
234.0,2021-04-11,left_only
234.0,2021-04-12,left_only
234.0,2021-04-13,left_only
234.0,2021-04-14,left_only
234.0,2021-04-15,left_only
234.0,2021-04-16,left_only
234.0,2021-04-17,left_only
234.0,2021-04-18,left_only
234.0,2021-04-19,left_only
234.0,2021-04-20,left_only
234.0,2021-04-21,left_only
234.0,2021-04-22,left_only
234.0,2021-04-23,left_only
234.0,2021-04-24,left_only
234.0,2021-04-25,left_only
234.0,2021-04-26,left_only
234.0,2021-04-27,left_only
234.0,2021-04-28,left_only
234.0,2021-04-29,left_only
234.0,2021-04-30,left_only
234.0,2021-05-01,left_only
234.0,2021-05-02,left_only
234.0,2021-05-03,left_only
234.0,2021-05-04,left_only
234.0,2021-05-05,left_only
234.0,2021-05-06,left_only
234.0,2021-05-07,left_only
234.0,2021-05-08,left_only
234.0,2021-05-09,left_only
234.0,2021-05-10,left_only
234.0,2021-05-11,left_only
234.0,2021-05-12,left_only
234.0,2021-05-13,left_only
234.0,2021-05-14,left_only
234.0,2021-05-15,left_only
234.0,2021-05-16,left_only
234.0,2021-05-17,left_only
234.0,2021-05-18,left_only
234.0,2021-05-19,left_only
234.0,2021-05-20,left_only
234.0,2021-05-21,left_only
234.0,2021-05-22,left_only
234.0,2021-05-23,left_only
234.0,2021-05-24,left_only
234.0,2021-05-25,left_only
234.0,2021-05-26,left_only
234.0,2021-05-27,left_only
234.0,2021-05-28,left_only
234.0,2021-05-29,left_only
234.0,2021-05-30,left_only
234.0,2021-05-31,left_only
234.0,2021-06-01,left_only
234.0,2021-06-02,left_only
234.0,2021-06-03,left_only
234.0,2021-06-04,left_only
234.0,2021-06-05,left_only
234.0,2021-06-06,left_only
234.0,2021-06-07,left_only
234.0,2021-06-08,left_only
234.0,2021-06-09,left_only
234.0,2021-06-10,left_only
234.0,2021-06-11,left_only
234.0,2021-06-12,left_only
234.0,2021-06-13,left_only
234.0,2021-06-14,left_only
234.0,2021-06-15,left_only
234.0,2021-06-16,left_only
234.0,2021-06-17,left_only
234.0,2021-06-18,left_only
234.0,2021-06-19,left_only
234.0,2021-06-20,left_only
234.0,2021-06-21,left_only
234.0,2021-06-22,left_only
234.0,2021-06-23,left_only
234.0,2021-06-24,left_only
234.0,2021-06-25,left_only
234.0,2021-06-26,left_only
234.0,2021-06-27,left_only
234.0,2021-06-28,left_only
234.0,2021-06-29,left_only
234.0,2021-06-30,left_only
234.0,2021-07-01,left_only
234.0,2021-07-02,left_only
234.0,2021-07-03,left_only
234.0,2021-07-04,left_only
234.0,2021-07-05,left_only
234.0,2021-07-06,left_only
234.0,2021-07-07,left_only
234.0,2021-07-08,left_only
234.0,2021-07-09,left_only
234.0,2021-07-10,left_only
234.0,2021-07-11,left_only
234.0,2021-07-12,left_only
234.0,2021-07-13,left_only
234.0,2021-07-14,left_only
234.0,2021-07-15,left_only
234.0,2021-07-16,left_only
234.0,2021-07-17,left_only
234.0,2021-07-18,left_only
234.0,2021-07-19,left_only
234.0,2021-07-20,left_only
234.0,2021-07-21,left_only
234.0,2021-07-22,left_only
234.0,2021-07-23,left_only
234.0,2021-07-24,left_only
234.0,2021-07-25,left_only
234.0,2021-07-26,left_only
234.0,2021-07-27,left_only
234.0,2021-07-28,left_only
234.0,2021-07-29,left_only
234.0,2021-07-30,left_only
234.0,2021-07-31,left_only
234.0,2021-08-01,left_only
234.0,2021-08-02,left_only
234.0,2021-08-03,left_only
234.0,2021-08-04,left_only
234.0,2021-08-05,left_only
234.0,2021-08-06,left_only
234.0,2021-08-07,left_only
234.0,2021-08-08,left_only
234.0,2021-08-09,left_only
234.0,2021-08-10,left_only
234.0,2021-08-11,left_only
234.0,2021-08-12,left_only
234.0,2021-08-13,left_only
234.0,2021-08-14,left_only
234.0,2021-08-15,left_only
234.0,2021-08-16,left_only
234.0,2021-08-17,left_only
234.0,2021-08-18,left_only
234.0,2021-08-19,left_only
234.0,2021-08-20,left_only
234.0,2021-08-21,left_only
234.0,2021-08-22,left_only
234.0,2021-08-23,left_only
234.0,2021-08-24,left_only
234.0,2021-08-25,left_only
234.0,2021-08-26,left_only
234.0,2021-08-27,left_only
234.0,2021-08-28,left_only
234.0,2021-08-29,left_only
234.0,2021-08-30,left_only
234.0,2021-08-31,left_only
234.0,2021-09-01,left_only
234.0,2021-09-02,left_only
234.0,2021-09-03,left_only
234.0,2021-09-04,left_only
234.0,2021-09-05,left_only
234.0,2021-09-06,left_only
234.0,2021-09-07,left_only
234.0,2021-09-08,left_only
234.0,2021-09-09,left_only
234.0,2021-09-10,left_only
234.0,2021-09-11,left_only
234.0,2021-09-12,left_only
234.0,2021-09-13,left_only
234.0,2021-09-14,left_only
234.0,2021-09-15,left_only
234.0,2021-09-16,left_only
234.0,2021-09-17,left_only
234.0,2021-09-18,left_only
234.0,2021-09-19,left_only
234.0,2021-09-20,left_only
234.0,2021-09-21,left_only
234.0,2021-09-22,left_only
234.0,2021-09-23,left_only
234.0,2021-09-24,left_only
234.0,2021-09-25,left_only
234.0,2021-09-26,left_only
234.0,2021-09-27,left_only
234.0,2021-09-28,left_only
234.0,2021-09-29,left_only
234.0,2021-09-30,left_only
234.0,2021-10-01,left_only
234.0,2021-10-02,left_only
234.0,2021-10-03,left_only
234.0,2021-10-04,left_only
234.0,2021-10-05,left_only
234.0,2021-10-06,left_only
234.0,2021-10-07,left_only
234.0,2021-10-08,left_only
234.0,2021-10-09,left_only
234.0,2021-10-10,left_only
234.0,2021-10-11,left_only
234.0,2021-10-12,left_only
234.0,2021-10-13,left_only
234.0,2021-10-14,left_only
234.0,2021-10-15,left_only
234.0,2021-10-16,left_only
234.0,2021-10-17,left_only
234.0,2021-10-18,left_only
234.0,2021-10-19,left_only
234.0,2021-10-20,left_only
234.0,2021-10-21,left_only
234.0,2021-10-22,left_only
234.0,2021-10-23,left_only
234.0,2021-10-24,left_only
234.0,2021-10-25,left_only
234.0,2021-10-26,left_only
234.0,2021-10-27,left_only
234.0,2021-10-28,left_only
234.0,2021-10-29,left_only
234.0,2021-10-30,left_only
234.0,2021-10-31,left_only
234.0,2021-11-01,left_only
234.0,2021-11-02,left_only
234.0,2021-11-03,left_only
234.0,2021-11-04,left_only
234.0,2021-11-05,left_only
234.0,2021-11-06,left_only
234.0,2021-11-07,left_only
234.0,2021-11-08,left_only
234.0,2021-11-09,left_only
234.0,2021-11-10,left_only
234.0,2021-11-11,left_only
234.0,2021-11-12,left_only
234.0,2021-11-13,left_only
234.0,2021-11-14,left_only
234.0,2021-11-15,left_only
234.0,2021-11-16,left_only
234.0,2021-11-17,left_only
234.0,2021-11-18,left_only
234.0,2021-11-19,left_only
234.0,2021-11-20,left_only
234.0,2021-11-21,left_only
234.0,2021-11-22,left_only
234.0,2021-11-23,left_only
234.0,2021-11-24,left_only
234.0,2021-11-25,left_only
234.0,2021-11-26,left_only
234.0,2021-11-27,left_only
234.0,2021-11-28,left_only
234.0,2021-11-29,left_only
234.0,2021-11-30,left_only
234.0,2021-12-01,left_only
234.0,2021-12-02,left_only
234.0,2021-12-03,left_only
234.0,2021-12-04,left_only
234.0,2021-12-05,left_only
234.0,2021-12-06,left_only
234.0,2021-12-07,left_only
234.0,2021-12-08,left_only
234.0,2021-12-09,left_only
234.0,2021-12-10,left_only
234.0,2021-12-11,left_only
234.0,2021-12-12,left_only
234.0,2021-12-13,left_only
234.0,2021-12-14,left_only
234.0,2021-12-15,left_only
234.0,2021-12-16,left_only
234.0,2021-12-17,left_only
234.0,2021-12-18,left_only
234.0,2021-12-19,left_only
234.0,2021-12-20,left_only
234.0,2021-12-21,left_only
234.0,2021-12-22,left_only
234.0,2021-12-23,left_only
234.0,2021-12-24,left_only
234.0,2021-12-25,left_only
234.0,2021-12-26,left_only
234.0,2021-12-27,left_only
234.0,2021-12-28,left_only
234.0,2021-12-29,left_only
234.0,2021-12-30,left_only
234.0,2021-12-31,left_only
234.0,2022-01-01,left_only
234.0,2022-01-02,left_only
234.0,2022-01-03,left_only
234.0,2022-01-04,left_only
234.0,2022-01-05,left_only
234.0,2022-01-06,left_only
234.0,2022-01-07,left_only
234.0,2022-01-08,left_only
234.0,2022-01-09,left_only
234.0,2022-01-10,left_only
234.0,2022-01-11,left_only
234.0,2022-01-12,left_only
234.0,2022-01-13,left_only
234.0,2022-01-14,left_only
234.0,2022-01-15,left_only
234.0,2022-01-16,left_only
234.0,2022-01-17,left_only
234.0,2022-01-18,left_only
234.0,2022-01-19,left_only
234.0,2022-01-20,left_only
234.0,2022-01-21,left_only
234.0,2022-01-22,left_only
234.0,2022-01-23,left_only
234.0,2022-01-24,left_only
234.0,2022-01-25,left_only
234.0,2022-01-26,left_only
234.0,2022-01-27,left_only
234.0,2022-01-28,left_only
234.0,2022-01-29,left_only
234.0,2022-01-30,left_only
234.0,2022-01-31,left_only
234.0,2022-02-01,left_only
234.0,2022-02-02,left_only
234.0,2022-02-03,left_only
234.0,2022-02-04,left_only
234.0,2022-02-05,left_only
234.0,2022-02-06,left_only
234.0,2022-02-07,left_only
234.0,2022-02-08,left_only
234.0,2022-02-09,left_only
234.0,2022-02-10,left_only
234.0,2022-02-11,left_only
234.0,2022-02-12,left_only
234.0,2022-02-13,left_only
234.0,2022-02-14,left_only
234.0,2022-02-15,left_only
234.0,2022-02-16,left_only
234.0,2022-02-17,left_only
234.0,2022-02-18,left_only
234.0,2022-02-19,left_only
234.0,2022-02-20,left_only
234.0,2022-02-21,left_only
234.0,2022-02-22,left_only
234.0,2022-02-23,left_only
234.0,2022-02-24,left_only
234.0,2022-02-25,left_only
234.0,2022-02-26,left_only
234.0,2022-02-27,left_only
234.0,2022-02-28,left_only
234.0,2022-03-01,left_only
234.0,2022-03-02,left_only
234.0,2022-03-03,left_only
234.0,2022-03-04,left_only
234.0,2022-03-05,left_only
234.0,2022-03-06,left_only
234.0,2022-03-07,left_only
234.0,2022-03-08,left_only
234.0,2022-03-09,left_only
234.0,2022-03-10,left_only
234.0,2022-03-11,left_only
234.0,2022-03-12,left_only
234.0,2022-03-13,left_only
234.0,2022-03-14,left_only
234.0,2022-03-15,left_only
234.0,2022-03-16,left_only
234.0,2022-03-17,left_only
234.0,2022-03-18,left_only
234.0,2022-03-19,left_only
234.0,2022-03-20,left_only
234.0,2022-03-21,left_only
234.0,2022-03-22,left_only
234.0,2022-03-23,left_only
234.0,2022-03-24,left_only
234.0,2022-03-25,left_only
234.0,2022-03-26,left_only
234.0,2022-03-27,left_only
234.0,2022-03-28,left_only
234.0,2022-03-29,left_only
234.0,2022-03-30,left_only
234.0,2022-03-31,left_only
234.0,2022-04-01,left_only
234.0,2022-04-02,left_only
234.0,2022-04-03,left_only
234.0,2022-04-04,left_only
234.0,2022-04-05,left_only
234.0,2022-04-06,left_only
234.0,2022-04-07,left_only
234.0,2022-04-08,left_only
234.0,2022-04-09,left_only
234.0,2022-04-10,left_only
234.0,2022-04-11,left_only
234.0,2022-04-12,left_only
234.0,2022-04-13,left_only
234.0,2022-04-14,left_only
234.0,2022-04-15,left_only
234.0,2022-04-16,left_only
234.0,2022-04-17,left_only
234.0,2022-04-18,left_only
234.0,2022-04-19,left_only
234.0,2022-04-20,left_only
234.0,2022-04-21,left_only
234.0,2022-04-22,left_only
234.0,2022-04-23,left_only
234.0,2022-04-24,left_only
234.0,2022-04-25,left_only
234.0,2022-04-26,left_only
234.0,2022-04-27,left_only
234.0,2022-04-28,left_only
234.0,2022-04-29,left_only
234.0,2022-04-30,left_only
234.0,2022-05-01,left_only
234.0,2022-05-02,left_only
234.0,2022-05-03,left_only
234.0,2022-05-04,left_only
234.0,2022-05-05,left_only
234.0,2022-05-06,left_only
234.0,2022-05-07,left_only
234.0,2022-05-08,left_only
234.0,2022-05-09,left_only
234.0,2022-05-10,left_only
234.0,2022-05-11,left_only
234.0,2022-05-12,left_only
234.0,2022-05-13,left_only
234.0,2022-05-14,left_only
234.0,2022-05-15,left_only
234.0,2022-05-16,left_only
234.0,2022-05-17,left_only
234.0,2022-05-18,left_only
234.0,2022-05-19,left_only
234.0,2022-05-20,left_only
234.0,2022-05-21,left_only
234.0,2022-05-22,left_only
234.0,2022-05-23,left_only
234.0,2022-05-24,left_only
234.0,2022-05-25,left_only
234.0,2022-05-26,left_only
234.0,2022-05-27,left_only
234.0,2022-05-28,left_only
234.0,2022-05-29,left_only
234.0,2022-05-30,left_only
234.0,2022-05-31,left_only
235.0,2020-08-17,left_only
235.0,2020-08-18,left_only
235.0,2020-08-19,left_only
235.0,2020-08-20,left_only
235.0,2020-08-21,left_only
235.0,2020-08-22,left_only
235.0,2020-08-23,left_only
235.0,2020-08-24,left_only
235.0,2020-08-25,left_only
235.0,2020-08-26,left_only
235.0,2020-08-27,left_only
235.0,2020-08-28,left_only
235.0,2020-08-29,left_only
235.0,2020-08-30,left_only
235.0,2020-08-31,left_only
235.0,2020-09-01,left_only
235.0,2020-09-02,left_only
235.0,2020-09-03,left_only
235.0,2020-09-04,left_only
235.0,2020-09-05,left_only
235.0,2020-09-06,left_only
235.0,2020-09-07,left_only
235.0,2020-09-08,left_only
235.0,2020-09-09,left_only
235.0,2020-09-10,left_only
235.0,2020-09-11,left_only
235.0,2020-09-12,left_only
235.0,2020-09-13,left_only
235.0,2020-09-14,left_only
235.0,2020-09-15,left_only
235.0,2020-09-16,left_only
235.0,2020-09-17,left_only
235.0,2020-09-18,left_only
235.0,2020-09-19,left_only
235.0,2020-09-20,left_only
235.0,2020-09-21,left_only
235.0,2020-09-22,left_only
235.0,2020-09-23,left_only
235.0,2020-09-24,left_only
235.0,2020-09-25,left_only
235.0,2020-09-26,left_only
235.0,2020-09-27,left_only
235.0,2020-09-28,left_only
235.0,2020-09-29,left_only
235.0,2020-09-30,left_only
235.0,2020-10-01,left_only
235.0,2020-10-02,left_only
235.0,2020-10-03,left_only
235.0,2020-10-04,left_only
235.0,2020-10-05,left_only
235.0,2020-10-06,left_only
235.0,2020-10-07,left_only
235.0,2020-10-08,left_only
235.0,2020-10-09,left_only
235.0,2020-10-10,left_only
235.0,2020-10-11,left_only
235.0,2020-10-12,left_only
235.0,2020-10-13,left_only
235.0,2020-10-14,left_only
235.0,2020-10-15,left_only
235.0,2020-10-16,left_only
235.0,2020-10-17,left_only
235.0,2020-10-18,left_only
235.0,2020-10-19,left_only
235.0,2020-10-20,left_only
235.0,2020-10-21,left_only
235.0,2020-10-22,left_only
235.0,2020-10-23,left_only
235.0,2020-10-24,left_only
235.0,2020-10-25,left_only
235.0,2020-10-26,left_only
235.0,2020-10-27,left_only
235.0,2020-10-28,left_only
235.0,2020-10-29,left_only
235.0,2020-10-30,left_only
235.0,2020-10-31,left_only
235.0,2020-11-01,left_only
235.0,2020-11-02,left_only
235.0,2020-11-03,left_only
235.0,2020-11-04,left_only
235.0,2020-11-05,left_only
235.0,2020-11-06,left_only
235.0,2020-11-07,left_only
235.0,2020-11-08,left_only
235.0,2020-11-09,left_only
235.0,2020-11-10,left_only
235.0,2020-11-11,left_only
235.0,2020-11-12,left_only
235.0,2020-11-13,left_only
235.0,2020-11-14,left_only
235.0,2020-11-15,left_only
235.0,2020-11-16,left_only
235.0,2020-11-17,left_only
235.0,2020-11-18,left_only
235.0,2020-11-19,left_only
235.0,2020-11-20,left_only
235.0,2020-11-21,left_only
235.0,2020-11-22,left_only
235.0,2020-11-23,left_only
235.0,2020-11-24,left_only
235.0,2020-11-25,left_only
235.0,2020-11-26,left_only
235.0,2020-11-27,left_only
235.0,2020-11-28,left_only
235.0,2020-11-29,left_only
235.0,2020-11-30,left_only
235.0,2020-12-01,left_only
235.0,2020-12-02,left_only
235.0,2020-12-03,left_only
235.0,2020-12-04,left_only
235.0,2020-12-05,left_only
235.0,2020-12-06,left_only
235.0,2020-12-07,left_only
235.0,2020-12-08,left_only
235.0,2020-12-09,left_only
235.0,2020-12-10,left_only
235.0,2020-12-11,left_only
235.0,2020-12-12,left_only
235.0,2020-12-13,left_only
235.0,2020-12-14,left_only
235.0,2020-12-15,left_only
235.0,2020-12-16,left_only
235.0,2020-12-17,left_only
235.0,2020-12-18,left_only
235.0,2020-12-19,left_only
235.0,2020-12-20,left_only
235.0,2020-12-21,left_only
235.0,2020-12-22,left_only
235.0,2020-12-23,left_only
235.0,2020-12-24,left_only
235.0,2020-12-25,left_only
235.0,2020-12-26,left_only
235.0,2020-12-27,left_only
235.0,2020-12-28,left_only
235.0,2020-12-29,left_only
235.0,2020-12-30,left_only
235.0,2020-12-31,left_only
235.0,2021-01-01,left_only
235.0,2021-01-02,left_only
235.0,2021-01-03,left_only
235.0,2021-01-04,left_only
235.0,2021-01-05,left_only
235.0,2021-01-06,left_only
235.0,2021-01-07,left_only
235.0,2021-01-08,left_only
235.0,2021-01-09,left_only
